trial,common,reward.1.1,reward.1.2,reward.2.1,reward.2.2,isymbol_lft,isymbol_rgt,rt1,choice1,final_state,fsymbol_lft,fsymbol_rgt,rt2,choice2,reward,slow
0,1,0.35534160787880414,0.6523682767995296,0.5121341817828509,0.397116400776813,2,1,0.5937982221644234,2,2,2,1,0.8541311980952742,2,1,0
1,0,0.34138104133544456,0.6510802981790391,0.4888366571588503,0.38398195630915066,1,2,0.5391422099546617,2,1,2,1,1.6287940806423649,1,0,0
2,1,0.3804276857743211,0.6156392778152919,0.46887263767325305,0.4001772750079841,1,2,0.3534704261542174,2,2,1,2,0.8675244325631866,2,0,0
3,1,0.38858190557186256,0.6097010555729612,0.45831908462759374,0.3825242700600109,2,1,0.6085440921128793,2,2,2,1,1.0209533227562133,1,0,0
4,1,0.3881683999543686,0.6236188546975656,0.4606603204726065,0.3833663346523979,2,1,0.5112705536598696,1,1,1,2,1.104917845732416,2,1,0
5,1,0.41789389448951475,0.6532458036534868,0.4249651036972435,0.3986080187599141,1,2,0.46737676256134364,1,1,2,1,0.7809593841088827,2,0,0
6,1,0.39168127217917403,0.6604178262683662,0.40525017124456375,0.42724262047261985,1,2,0.42066812525490604,2,2,1,2,0.6916845367895803,2,0,0
7,0,0.36921887348627,0.6923129833946468,0.4011182585091011,0.4339220880286946,2,1,0.8272143255599076,2,1,1,2,0.9809342089693018,1,1,0
8,1,0.38610982778461334,0.6728252838870095,0.37944918703214436,0.480779257368047,2,1,0.4712924928580833,1,1,2,1,1.590182239029673,1,0,0
9,0,0.36498335795184955,0.6490825793469455,0.37363537643480127,0.43956190828318564,2,1,0.37156935901793986,1,2,2,1,1.0505051328304944,1,0,0
10,1,0.30513070265482867,0.646271799014331,0.37297086529704737,0.4437206236832576,2,1,0.9676001390971578,1,1,1,2,1.2067627548003657,2,1,0
11,1,0.311829307083353,0.6619783411377996,0.3580544095919045,0.4396369166159486,2,1,1.3639138829121293,1,1,1,2,0.640601341708134,2,0,0
12,1,0.357366804796064,0.6761873038545829,0.35806431108593084,0.4402677391804317,2,1,0.7360498334937802,2,2,2,1,0.6790842890227395,1,0,0
13,1,0.35201739358796,0.6387078659661907,0.32711979946720904,0.41987071741337045,2,1,0.412041866799882,2,2,1,2,1.266976012982468,2,0,0
14,0,0.3257399276051183,0.6664483671763474,0.3156893357229973,0.4284346038501475,2,1,0.46155659636951896,1,2,1,2,0.9991765254203528,1,1,0
15,1,0.30185096304865633,0.6771871657010966,0.34052604736882564,0.4255306942713477,2,1,0.46564891487332716,2,2,2,1,1.3632642797979315,1,1,0
16,1,0.3428808242659012,0.681174346108906,0.34820056381814835,0.41021900849780213,2,1,0.8857570894883793,2,2,2,1,0.6447824071055948,1,1,0
17,1,0.3354989906110497,0.7094426477575247,0.354287479971102,0.3770267319082441,2,1,0.5537634116481058,2,2,2,1,0.6780057425880841,1,0,0
18,1,0.3428273808335248,0.7357886374069192,0.4031425016833421,0.32694936424268106,2,1,0.512436337687177,1,1,2,1,0.836687301828988,1,1,0
19,1,0.2998368923897239,0.7426471470993512,0.39110605642580154,0.29971105883931903,2,1,0.8762590588239618,1,1,1,2,0.7260706376973758,1,0,0
20,1,0.2932342999635158,0.7441594426429382,0.4028222131540931,0.2806635963139641,2,1,0.5043048280726907,1,1,2,1,0.6553798125569301,2,1,0
21,1,0.2575877145954686,0.7446239488024466,0.34782585916719877,0.2857488712861027,2,1,0.5535967848268228,1,1,2,1,0.7419312773031379,2,0,0
22,0,0.2527485028066683,0.695392503161661,0.35220192188553046,0.2572915068020485,2,1,0.37630765831363533,2,1,1,2,1.9725023484720623,2,0,0
23,1,0.27041000503147816,0.7211270266276966,0.336331845764797,0.2720430069785304,2,1,0.5859818545809503,2,2,1,2,0.843599296303637,2,0,0
24,0,0.27083246284006623,0.7419664585273816,0.2861377322480001,0.28699220879421256,1,2,0.6113773517927257,2,1,1,2,1.6957662901863841,1,0,0
25,1,0.28511533079325,0.7482433250455858,0.2651408799563637,0.27262554026763897,2,1,0.47183191700514726,2,2,2,1,0.715980961074365,1,1,0
26,0,0.26183997069159615,0.7235545282311202,0.2670431421410745,0.26945755500917246,1,2,0.5582653544202003,2,1,1,2,1.386671122122607,2,1,0
27,1,0.3131601670846096,0.7402389441410295,0.3107578955953497,0.2666937998318084,2,1,0.6237587509267541,1,1,2,1,0.6894305468013044,2,1,0
28,1,0.3224820662605862,0.7160432760722847,0.3341073380256464,0.2617716987534986,1,2,0.4916740924268197,1,1,2,1,0.5306400160347948,2,1,0
29,1,0.2785880914175427,0.6967770167975949,0.3229474370548875,0.26957549728535696,2,1,0.5940976674664853,1,1,1,2,0.8544611312754569,2,1,0
30,1,0.31025559967272187,0.7158321034333753,0.34092091312502015,0.2617918515148041,1,2,1.2381317631770798,1,1,2,1,0.7600978268483232,2,0,0
31,1,0.34100221596398206,0.6915818003919512,0.37396429228259825,0.2520293994592775,2,1,0.49312453060792905,2,2,2,1,0.7055287503708314,2,0,0
