trial,common,reward.1.1,reward.1.2,reward.2.1,reward.2.2,isymbol_lft,isymbol_rgt,rt1,choice1,final_state,fsymbol_lft,fsymbol_rgt,rt2,choice2,reward,slow
0,1,0.7461117621110578,0.367764277828934,0.40196081730640015,0.714417596912534,1,2,0.839400022337486,1,1,2,1,1.4574702893937683,1,1,0
1,0,0.7391049655312703,0.37401609077538966,0.3614530167782877,0.683763626365399,2,1,0.5696938230316846,2,1,1,2,0.5128942673700294,1,1,0
2,1,0.7101054483459168,0.38132526533738315,0.401588365190201,0.658127791254115,2,1,0.44598631365124675,1,1,2,1,1.0292116312834878,1,1,0
3,1,0.7252317120150474,0.3744358450266665,0.4247963279329851,0.6503223132404912,2,1,0.6451586125290305,2,2,2,1,0.5643949661766783,2,1,0
4,0,0.7329710164808506,0.38188277432572415,0.395630543681482,0.6654712505048033,2,1,0.7534597725780259,2,1,2,1,0.9954192689547199,1,1,0
5,0,0.733671483933801,0.369558819997176,0.40182882442237494,0.654269047779036,2,1,0.8808110384297834,2,1,1,2,1.498800406907776,2,0,0
6,0,0.7222898216769758,0.3634455078583114,0.35251647317887813,0.6897005835738815,1,2,0.8670154160090533,1,2,1,2,1.3489958614945863,2,1,0
7,1,0.7243053922289348,0.3669332651984036,0.35694589543726424,0.6858846120253665,1,2,0.8293006800913645,1,1,1,2,0.8952997322498959,1,1,0
8,1,0.6994843672293896,0.3666380365781432,0.3631426093835671,0.7195520059061703,2,1,0.9886083935293755,1,1,1,2,0.7506754125679436,1,1,0
9,0,0.6930957123625259,0.3765433250607745,0.3611297127579325,0.7098446404974141,2,1,0.918605465483779,2,1,1,2,1.4726179443914589,1,1,0
10,1,0.728705950873188,0.4006166811323055,0.36817224684995065,0.7249821947450302,2,1,1.6674917516652386,2,2,2,1,1.1018389333462437,2,1,0
11,0,0.7282019642961737,0.45420563661532526,0.3477787756261317,0.7313712774142817,1,2,-1,-1,-1,-1,-1,-1,-1,0,1
12,0,0.7493885033515362,0.44428663568839655,0.33257372948274555,0.7436207939158301,2,1,0.2376993410389332,2,1,2,1,0.7861361571362977,1,0,0
