trial,common,reward.1.1,reward.1.2,reward.2.1,reward.2.2,isymbol_lft,isymbol_rgt,rt1,choice1,final_state,fsymbol_lft,fsymbol_rgt,rt2,choice2,reward,slow
20,1,0.26951785416435703,0.4803789744814018,0.5018550928068625,0.43857115458628226,1,2,0.5720184509518731,1,1,2,1,1.0030883399249433,1,0,0
21,1,0.2600172259930935,0.49185876973007386,0.4953635002972785,0.4578663192375498,2,1,0.7841561007771816,1,1,2,1,0.7593576156359632,2,1,0
22,1,0.25300680074111703,0.43756083784531286,0.4685661583537639,0.49489328604233374,1,2,0.5137761815367412,1,1,2,1,0.6221249626069039,2,0,0
23,1,0.2796039510075175,0.416493154124677,0.4694013409046591,0.47067362470683705,1,2,0.5178428529734447,1,1,1,2,0.799598404120843,1,1,0
24,1,0.27233310124618315,0.41638772867154716,0.4700068429992504,0.45282338689215695,1,2,0.5699416472489247,1,1,2,1,0.7263548502878621,1,1,0
25,1,0.3098723927132776,0.396436018314551,0.4521510976022196,0.46392702880795567,2,1,0.9207195279614098,1,1,2,1,0.8051435907509585,1,0,0
26,1,0.3228352732875863,0.38771095964358704,0.45109265504428286,0.4949720933657474,1,2,0.6022869593325595,1,1,1,2,0.6840212594661352,2,1,0
27,1,0.3322438155935973,0.3312942515231847,0.4538917138954507,0.4873931257486823,2,1,0.6169700822538289,1,1,2,1,0.7334030028532652,2,0,0
28,1,0.30265845283234105,0.3197638039092754,0.48253424828247227,0.4853003748453766,1,2,0.6023280124290977,2,2,1,2,0.8362890053467709,1,1,0
29,0,0.2515631875225852,0.34290032916092583,0.5076237233959794,0.5457844926819153,1,2,0.9453531969948017,2,1,1,2,0.6245377376062606,2,1,0
30,1,0.2788980289473679,0.3628042594769221,0.5070469866353546,0.5604363490672876,2,1,0.789662951059654,2,2,2,1,0.6688276895893068,1,1,0
31,0,0.26651594351652164,0.37647527509749773,0.503544872950703,0.5481463422583923,1,2,0.7031402298307512,2,1,2,1,0.8222569966092124,1,0,0
32,1,0.26846248973456044,0.3549806515827698,0.47117979960739387,0.547657581646694,1,2,0.7791874686627125,2,2,1,2,0.8530425928893237,1,1,0
33,1,0.27799899325152366,0.31383375020660464,0.4917511799041695,0.5383019237804185,1,2,0.6953757611045148,2,2,2,1,0.803881811757492,1,1,0
34,1,0.26857150250723993,0.2830586301327833,0.4901055256025755,0.5609038452011302,1,2,0.8383416601691351,1,1,2,1,0.6668589521250397,2,0,0
35,1,0.28755150573710825,0.2961074822938971,0.480477476309477,0.6237638859316721,1,2,0.655863363221215,1,1,2,1,0.6789182992069982,1,0,0
36,1,0.27289100484440554,0.30783496434786334,0.5089341950097771,0.6335645904589183,1,2,0.6732104094962779,2,2,1,2,0.7230084192051436,1,0,0
37,0,0.26325458335560104,0.2850980511598902,0.5044546712031379,0.6371569377932822,2,1,0.6961035479835118,2,1,2,1,0.9805480769491624,2,1,0
38,1,0.2767406318614668,0.2794356529045938,0.5195166712089693,0.6295788789546441,1,2,1.0709666162856593,1,1,2,1,0.9822055957183693,2,0,0
39,0,0.311082330529975,0.31257441565105226,0.5250260742622295,0.6319734402093913,2,1,0.8486897572220187,1,2,2,1,0.6157828629284268,2,1,0
40,1,0.3306601925958659,0.3075879483926762,0.5368987503897318,0.5824098405384501,2,1,0.8767456244495406,1,1,1,2,0.8813170074827212,1,0,0
41,1,0.34654992074761237,0.29552338121596655,0.5445282113619194,0.5393384416391609,2,1,0.6278717923869408,1,1,1,2,1.1869379914105593,2,0,0
42,1,0.30127732668393215,0.2845786253032936,0.4962686104056169,0.5790431475143936,2,1,0.8320886094861635,1,1,1,2,1.1326220280652706,2,0,0
43,1,0.3045034329855606,0.25436256243995703,0.478815262874527,0.5417541008444937,1,2,0.8925269176997972,2,2,2,1,0.7477151386010519,2,0,0
44,0,0.31088067053624263,0.2663662292091771,0.4690017880580244,0.5079249679995614,2,1,0.6860434263280695,2,1,2,1,1.194475158800742,1,0,0
45,1,0.2724107901996762,0.2898915545949972,0.46382798859905394,0.49693050853130805,1,2,0.6208761636362397,2,2,1,2,1.0679609862763755,1,1,0
46,1,0.26760864077569435,0.2832955258446126,0.46992419393797386,0.5128084643240982,2,1,1.137047914095092,2,2,1,2,0.6884827650947045,1,1,0
47,1,0.29784786175906036,0.2834055319358724,0.4908566859496204,0.5578258396038862,2,1,0.7068612704188126,2,2,1,2,0.7299726544115401,2,1,0
48,1,0.28778470363335984,0.311447737364454,0.481972237618423,0.5716253689874174,1,2,0.7322951729711349,2,2,2,1,0.768727381177996,2,1,0
49,0,0.27503709781612673,0.29795958967954994,0.4733352182470729,0.5799645110886014,1,2,1.341651415139495,1,2,2,1,1.0476713989419295,2,0,0
50,0,0.2607766120207349,0.3151930835096084,0.49841714651736013,0.6058449664075296,2,1,1.2288287521396342,1,2,1,2,1.1268009404784607,1,0,0
51,1,0.2691450617037222,0.2876286757356339,0.5270372152356131,0.6415684428107409,1,2,0.9133269519916212,2,2,2,1,1.427201238354428,1,1,0
52,1,0.26105560835938424,0.27118163013897956,0.49955663310769105,0.6465163409597141,1,2,1.3684678410872948,2,2,2,1,0.7598774202842833,1,0,0
53,0,0.27094377740152953,0.2935468956005227,0.5036619542022133,0.649053931971288,2,1,0.8235788459433024,1,2,1,2,1.14544568720612,2,1,0
54,1,0.2655209378554966,0.32831065504833734,0.4660995853515528,0.680834490162527,1,2,0.659976219390046,1,1,1,2,0.957724366491675,1,0,0
55,1,0.2567556475561412,0.35203335603067926,0.4836617717745409,0.6976866468588548,1,2,0.4749849295894819,1,1,1,2,0.6152859997164342,2,0,0
56,0,0.29488262240416613,0.3516425534408456,0.5638941263266428,0.6749626206747528,1,2,0.5990244456097571,2,1,2,1,1.2194351395792182,1,0,0
57,1,0.268582201956046,0.36337183703812526,0.5702691030499311,0.6795793562953256,2,1,1.1552495288706268,2,2,2,1,0.9278588425504495,1,0,0
58,1,0.29936718292087977,0.33360011649671284,0.5623998378898571,0.6345454872089971,2,1,0.613032909188405,2,2,1,2,0.876120168450143,2,0,0
59,1,0.3146230536881272,0.3766993313902646,0.5503705835162256,0.6852535205938661,1,2,0.6519307180706164,1,1,1,2,0.7950267192263709,2,1,0
60,1,0.29290156420789115,0.3860568512398401,0.5530084488398566,0.6981212066944353,2,1,0.8347812096353664,1,1,2,1,0.7193045846952373,2,1,0
