trial,common,reward.1.1,reward.1.2,reward.2.1,reward.2.2,isymbol_lft,isymbol_rgt,rt1,choice1,final_state,fsymbol_lft,fsymbol_rgt,rt2,choice2,reward,slow
0,1,0.38168969839217914,0.4358886777896191,0.4362333121280764,0.5000913382555938,1,2,0.5078076230656734,2,2,2,1,0.39369377092680224,2,1,0
1,1,0.3826422456381111,0.42590568330178336,0.4481618020565825,0.510574177414799,1,2,-1,-1,-1,-1,-1,-1,-1,0,1
2,0,0.3815221413066987,0.45831127596456434,0.45444681206692805,0.5240044857567641,2,1,0.8889778035900235,2,1,1,2,0.637330550581737,2,0,0
3,1,0.37980892829468305,0.4532557104141377,0.4289835752109443,0.49164833762599325,1,2,0.9074392928255293,1,1,2,1,0.36139106999917203,1,1,0
4,0,0.44675755908079,0.460278131848014,0.41300368805449317,0.5000908698286669,2,1,0.6196886127336256,2,1,2,1,0.3120353611520841,1,0,0
5,1,0.47264512350312454,0.475769206976165,0.4081988563867549,0.5026025353631582,1,2,0.3116568280252068,2,2,2,1,0.3174259868123954,1,0,0
6,1,0.45011577921517265,0.4239987517570687,0.39217072191135505,0.5101903551217036,1,2,0.38367713237312273,2,2,2,1,0.31487617076618335,2,0,0
7,1,0.4433860205116926,0.42222190761074163,0.38449222335780586,0.5040905981902981,2,1,0.6450672364185266,1,1,2,1,0.3416515032049574,1,0,0
8,1,0.4987472451516881,0.43320866006618575,0.39537438896935184,0.4963613834481504,1,2,0.3786122142437307,1,1,1,2,0.38178054255195093,2,0,0
9,1,0.5027702040901156,0.43044590725402054,0.3502989286531575,0.5463908597847272,1,2,0.5414919397194353,1,1,1,2,0.2859657786734715,2,0,0
10,1,0.4736686058618571,0.4350200124223697,0.3173626114981176,0.5695704830851619,2,1,0.47491840709380995,1,1,1,2,0.5474787399616616,1,0,0
11,1,0.4569118780378636,0.42089254371084417,0.310533108511561,0.5304528723026936,2,1,0.8703720250132392,2,2,2,1,0.9765484540512261,1,0,0
12,0,0.44579127947334074,0.4115281800223669,0.3440842264567051,0.5492514609727207,1,2,0.6117572268431104,2,1,2,1,0.9711635637413565,1,0,0
13,1,0.4062427845091081,0.4204142763297018,0.34713319624705824,0.5334705615919855,1,2,0.7903279654478865,2,2,1,2,0.3685077342711338,2,1,0
14,1,0.43220668821474656,0.46864777868636126,0.30395556520260225,0.5412867507218806,2,1,0.5847681771365387,2,2,2,1,1.026806725935785,2,0,0
15,1,0.39579098092159026,0.461311485804778,0.29240250057621164,0.5516271721928357,1,2,0.8406997368983866,2,2,1,2,1.1015144947396038,1,0,0
16,0,0.43484947784307804,0.46172626545391154,0.2851538534642817,0.554203433250969,1,2,0.6194323331287706,2,1,2,1,0.7095407252140831,2,0,0
17,1,0.45347608615810125,0.46376038289823013,0.32189786328361036,0.5714735455570429,1,2,0.2272871068112181,2,2,1,2,0.7038895939012946,1,0,0
18,1,0.47941291222955484,0.5133188381753275,0.30666219495750213,0.5890638841006653,2,1,0.6109198656840817,1,1,1,2,0.951713783073501,1,1,0
19,1,0.45709270653741507,0.49847373499391945,0.3059003052661997,0.564454281055629,1,2,0.7415512251313885,1,1,2,1,0.8236757075910646,1,1,0
20,1,0.4503794729821622,0.5132831834735925,0.29737759744600756,0.5890761975921806,2,1,0.6694545500649838,1,1,1,2,0.7302275304064096,1,0,0
21,1,0.3950344534579162,0.488086589515357,0.2850407098193961,0.5880663906868175,2,1,0.9332719147741955,1,1,1,2,0.8608483247344338,2,0,0
22,1,0.40575450593408,0.44965256643214935,0.2865719115008099,0.5626089176505231,2,1,0.43998318033027317,2,2,2,1,0.5459634000126243,2,1,0
23,1,0.40303957555620396,0.46492645399773663,0.2512872686097243,0.5104090368905583,1,2,0.7196947103166167,2,2,2,1,0.6284338146597293,2,0,0
24,1,0.42014306140565266,0.4759160311976349,0.2794310808767857,0.5141233597139795,2,1,0.8288936690187256,2,2,2,1,0.8470209986271584,1,1,0
25,1,0.39021274990088206,0.5042557345756311,0.28916837492483644,0.5309048624624315,2,1,0.5008150234789355,2,2,2,1,0.6068734250425223,1,0,0
26,0,0.37433546272942486,0.49103183423987984,0.30656008200013773,0.5287501519607056,2,1,0.6525678673069706,2,1,2,1,1.084027411352963,1,0,0
27,1,0.38205008849921324,0.49606299674040966,0.26314544373485305,0.5361802291857667,2,1,0.8232796665529349,2,2,2,1,0.6280163415226525,1,0,0
28,1,0.40370037494586397,0.5155764124643986,0.27651432061667947,0.5015019713628484,1,2,0.7591521099448073,1,1,2,1,0.7932641629950012,2,1,0
29,0,0.4712679321107954,0.5212505111318095,0.30987696907858114,0.5395033321584322,1,2,0.5003519693987073,1,2,1,2,0.8491056475691039,1,0,0
30,0,0.47456398424573154,0.5164919837292321,0.28879815642675344,0.5258242877450487,1,2,0.30028362817074594,1,2,1,2,0.7341547361315861,2,0,0
31,1,0.4710157848509775,0.4825471176655338,0.3389721272954744,0.48659268698344427,1,2,0.27594068802454785,1,1,1,2,0.9179509826767571,2,0,0
32,1,0.4689421968880578,0.5096503161896321,0.3256839528438593,0.4922841672701492,2,1,0.5290290232883308,2,2,2,1,0.821799342426857,2,1,0
33,0,0.51643943466509,0.5299779758494971,0.34596343651053796,0.463156664522568,2,1,1.0862183152075886,2,1,1,2,0.8538225204874834,2,1,0
34,1,0.5579628494050088,0.5332694261291793,0.31620094291893874,0.475992391044438,2,1,1.2943584074801038,1,1,2,1,1.0593285776212724,1,1,0
35,1,0.5823436457894888,0.5478873358615437,0.3525263681305043,0.5093582396536711,2,1,0.8038540347283742,2,2,1,2,0.7126779618856744,2,1,0
36,1,0.5498115528739251,0.543175388612795,0.36811067711014106,0.5076963051113479,2,1,0.4944382194089485,2,2,2,1,0.9631213950306119,1,0,0
37,0,0.5907716134207875,0.5363433520456931,0.4098997281503164,0.5038916632495909,2,1,1.0115588440912688,1,2,1,2,0.9739618110183983,2,0,0
38,1,0.5842392159444163,0.4976669690848805,0.3887040756557154,0.5093011335968937,2,1,0.8943699385531545,1,1,2,1,0.5472623059490616,1,1,0
39,1,0.5451533302237779,0.48907529257138815,0.4394828899752291,0.4917496991860175,2,1,0.8356058401564042,2,2,2,1,1.181790081345298,2,1,0
40,1,0.5313323335787676,0.48199205243074683,0.42568707783741244,0.48046858112478597,1,2,1.4917272098305148,1,1,1,2,0.7714462863300469,2,0,0
41,1,0.537981891920799,0.44107615798093347,0.44156939374762055,0.48209611492000265,2,1,0.6652324265842253,1,1,2,1,0.9633109634542052,2,1,0
42,1,0.5864796533158736,0.4446779397454622,0.45505672392437096,0.44260689273388554,1,2,0.553187526639249,1,1,1,2,0.8218627331416428,1,1,0
43,1,0.63300684250547,0.4421464904801091,0.4112546815667466,0.46750321107815657,2,1,0.5076612206999016,2,2,1,2,0.9230672170992875,2,1,0
44,0,0.62472830578655,0.4274934178386758,0.40681846562731705,0.48874246210656797,2,1,1.0141989164417282,1,2,1,2,1.3417749641689625,2,0,0
45,1,0.6097950584737601,0.44184517523969113,0.407309442965572,0.5126823386776543,2,1,1.6623946355757653,1,1,1,2,0.5822370764444713,2,1,0
46,1,0.6164229955488466,0.4681853624929709,0.39755008505980616,0.5060530748226981,2,1,0.4492738442663722,1,1,2,1,1.2165882634203626,1,0,0
47,0,0.6409711974998598,0.47528081201518274,0.4541203438852426,0.4944834063719341,1,2,1.4038706974306479,2,1,2,1,1.5502996267796334,1,1,0
48,1,0.6300339030542745,0.4944341405731407,0.45280779916060165,0.4950937757487687,2,1,0.5270095762243727,2,2,2,1,0.7077685019385171,2,1,0
49,1,0.6254739898582873,0.5355342251980859,0.42857482504406974,0.4831845647241435,2,1,0.8627717801441577,1,1,2,1,0.5823557076396355,1,1,0
