trial,common,reward.1.1,reward.1.2,reward.2.1,reward.2.2,isymbol_lft,isymbol_rgt,rt1,choice1,final_state,fsymbol_lft,fsymbol_rgt,rt2,choice2,reward,slow
0,0,0.7046946270752837,0.5911424145479285,0.2754827884078567,0.4709023218258755,1,2,0.8991112621752109,2,1,1,2,0.964875808533634,1,1,0
1,1,0.7041412549234725,0.5778754111732893,0.30477442980836533,0.4898802653470358,1,2,0.6498695358709483,2,2,2,1,0.9529040192128377,1,0,0
2,1,0.7240937290145185,0.5590875007514666,0.29132898215725644,0.5064381480664035,2,1,0.6085819557424657,2,2,1,2,0.7888775255164546,1,1,0
3,1,0.7345906957372272,0.5690819470756149,0.30127740990708823,0.5270472446413758,1,2,0.6710815784167607,2,2,2,1,0.7180833787128904,2,1,0
4,1,0.7075020164078611,0.5752571988006773,0.2846065356910763,0.5120103320880749,1,2,0.38163836623425595,2,2,2,1,0.9565474760233883,1,1,0
5,1,0.6792736691236447,0.6144724143553998,0.3019039663602454,0.4900995257063758,2,1,0.46292095962644453,2,2,2,1,0.6485498015567828,2,1,0
6,0,0.7082543307779602,0.594071935808167,0.3545847956751781,0.47546780421045165,2,1,0.3974540477688606,1,2,1,2,0.5137298251502216,1,0,0
7,1,0.7197333944691211,0.6063671651373266,0.3733667718569419,0.4747477511200944,1,2,0.4465308374697088,2,2,2,1,0.7015347797682807,1,1,0
8,1,0.7259915674018067,0.6079809917845795,0.3840471401792877,0.4940128525630494,1,2,0.511752638562939,2,2,1,2,0.6520163680861515,2,0,0
9,1,0.7349767315633707,0.6157508920992418,0.3512825418565395,0.5179487350326062,2,1,0.5263029206821557,1,1,2,1,0.7305939891111848,2,1,0
10,1,0.7410124697610216,0.6126720692741787,0.3357354853022838,0.5402879711949146,1,2,0.5116029157311459,1,1,1,2,0.6198796904600385,1,0,0
11,1,0.7375869439451734,0.5852256726802527,0.2831166011287245,0.5158037433050819,2,1,0.5954226470271351,1,1,2,1,1.2156965673630111,1,1,0
12,0,0.7204220998631989,0.5440517174517794,0.25241212181770933,0.5219411416954014,2,1,0.5701424298804341,1,2,1,2,1.7023968934927325,1,1,0
13,1,0.7336404019304908,0.5690243947060848,0.2534142464009186,0.49948378004164384,2,1,0.5582919885000592,2,2,1,2,0.5466066648396009,2,0,0
14,1,0.7303688374618527,0.5902421512948338,0.279857298374951,0.4840530636033742,2,1,0.3754858445518039,2,2,2,1,0.8543525876084459,2,0,0
15,1,0.702191050792918,0.6163038759278544,0.2541793223446336,0.4835950299542475,1,2,0.5046703863936273,2,2,2,1,0.74626839991015,2,1,0
16,0,0.6781553640111522,0.6056336440699579,0.26777223448296605,0.516739387627084,1,2,0.48713530717941467,2,1,2,1,1.4834520047761544,2,1,0
17,0,0.6804671958368887,0.5827685080792713,0.2971189965589452,0.5208289639354376,1,2,0.485906734749733,1,2,1,2,0.7782082644589536,2,1,0
18,1,0.6742115902928223,0.5896936314921203,0.30023927494883507,0.506012634888058,1,2,0.5591921366540191,2,2,1,2,0.7474764458220307,1,0,0
19,1,0.64619221026656,0.5954585027710741,0.324960622884136,0.5316383326892778,2,1,0.5176491825013727,2,2,2,1,0.9592282995472488,1,0,0
20,0,0.6218098667871217,0.5876577580443096,0.3276734354619444,0.5275796461514224,1,2,0.4709106046020679,1,2,2,1,0.856468630047857,1,0,0
21,1,0.6170094650410038,0.5935427344147619,0.31731713429144426,0.4676615654376337,1,2,0.38137997360536247,1,1,1,2,0.47899714681443584,1,0,0
22,1,0.6231432798084001,0.6214854061023016,0.32794362987734943,0.4419286585120421,1,2,0.36102581873637973,1,1,2,1,0.9946123929448731,2,1,0
23,1,0.6890580075970059,0.6444634601959449,0.3555954452140161,0.4265268222802121,1,2,0.44490411097831384,1,1,2,1,0.5718416029039872,1,1,0
24,1,0.7018138772429099,0.6160485052606304,0.33390439981543985,0.42423474073046874,2,1,0.5473422989944083,1,1,2,1,0.581032954719376,2,1,0
25,1,0.7410720716443727,0.6211374676247322,0.325995901868499,0.41994593707704997,2,1,0.5244887387907511,1,1,2,1,0.6648632511351025,1,1,0
26,1,0.6956360367823211,0.6442877814996919,0.32253980500236534,0.4168304963954834,2,1,0.5577851646412455,1,1,1,2,0.6314189136155619,2,1,0
27,0,0.7339618778927715,0.6375042346054549,0.3155232054830619,0.41538824683807585,1,2,0.4950017930523245,1,2,2,1,1.4779994977043316,2,0,0
28,0,0.74495825054132,0.6328974647212502,0.3244068122951875,0.39630854443286223,1,2,0.4378891737114827,2,1,2,1,0.5141720508527214,1,1,0
29,1,0.7195777595920325,0.6348737887677431,0.3175255518379436,0.43442292688716744,2,1,0.46301876244433515,2,2,1,2,0.93396166612456,1,0,0
30,0,0.7474871299233768,0.6614446138214756,0.28569133684211545,0.46034799063116255,1,2,0.6056044033002763,2,1,2,1,0.6499975247434122,1,1,0
31,0,0.7392146269017319,0.6456058369963553,0.2975688137448399,0.44806613016019914,2,1,0.809481922779014,1,2,1,2,1.016500904978784,1,0,0
32,1,0.7403168718803723,0.6629771899428973,0.273241550162417,0.4950151448834463,2,1,0.5176808778587656,2,2,1,2,0.5352364835907792,1,0,0
33,0,0.7466990919667085,0.6397916391974441,0.2555874779391303,0.5266383867831338,1,2,0.6121762092834615,2,1,2,1,0.8591889973040452,1,1,0
34,1,0.7092286007539257,0.6371844568037892,0.2772689445424674,0.5331188014168542,2,1,0.45884010688314447,1,1,2,1,0.5244887387907511,2,1,0
35,1,0.6892278808208077,0.641672747728824,0.29567624868258835,0.4794920159672704,2,1,0.4333691138708673,1,1,2,1,0.434995538500516,1,0,0
36,0,0.6769970894539512,0.6118493301506271,0.2675699868650301,0.5153161544458195,1,2,0.639705891230733,2,1,2,1,1.3294336975386614,1,1,0
37,0,0.672740811182813,0.5822703303566228,0.27627774494611523,0.4994125736599069,2,1,0.49994868370686163,1,2,1,2,0.669584048238903,1,1,0
