trial,rwrd_prob0,rwrd_prob1,rwrd_prob2,rwrd_prob3,symbol0,symbol1,common,choice1,rt1,final_state,choice2,rt2,reward,slow
1,0.540492836344,0.342673410844,0.731779474013,0.567653707494,0,0,1,1,0.282440441513,1,1,0.315030454656,0,0
2,0.552319793873,0.341571261465,0.702771677596,0.537600653385,0,1,0,0,0.285752449443,0,1,0.403220966954,0,0
3,0.584259691953,0.373221884996,0.701316982522,0.534465652285,1,1,1,0,0.344590698969,0,0,0.552675475747,1,0
4,0.598769378132,0.32259714934,0.673372176561,0.502420712933,0,0,1,0,0.280710179987,0,0,0.32612079109,1,0
5,0.599124088818,0.314253787608,0.683138981267,0.495641038418,1,0,1,1,0.246165019618,0,0,0.286173544144,1,0
6,0.603267283479,0.33561511081,0.675643034592,0.48393389268,0,0,1,0,0.251528166255,0,0,0.424977224663,1,0
7,0.58123189101,0.366836245878,0.699778870241,0.493358117463,0,0,0,0,0.254324597304,1,0,0.334303310136,1,0
8,0.544005275014,0.391938048721,0.65386771571,0.499254415376,1,1,1,1,0.297110233839,1,0,0.32911795904,1,0
9,0.545506319783,0.369127405938,0.617872564937,0.472178116571,0,0,1,1,0.273202318043,1,0,0.323864689443,0,0
10,0.5552022894,0.387137742238,0.633178606668,0.487309720403,0,1,1,0,0.315878983118,1,1,0.425333419464,0,0
