trial,rwrd_prob0,rwrd_prob1,rwrd_prob2,rwrd_prob3,symbol0,symbol1,common,choice1,rt1,final_state,choice2,rt2,reward,slow
1,0.718658750184,0.701453137327,0.442039697006,0.390772218658,1,0,0,1,0.643932778172,1,0,0.368223731456,1,0
2,0.69581514547,0.682524252474,0.482718192155,0.387953822992,1,0,0,1,0.230662767037,1,0,0.558772008997,0,0
3,0.679872520038,0.660399483889,0.427520304636,0.362273191462,1,1,1,0,0.251020211646,0,1,0.608835807127,1,0
4,0.641270222103,0.650824994588,0.393144541168,0.385593123456,0,1,1,1,0.24467088647,0,1,0.266535518519,1,0
5,0.6462405504,0.644853502443,0.373892393041,0.384118568821,0,0,1,0,0.470218634246,0,0,0.350902697512,1,0
6,0.661645961235,0.649241544839,0.416494888953,0.350069704735,1,0,1,1,0.207885611929,0,1,0.210980583453,1,0
7,0.680605756593,0.652365650062,0.391360351258,0.325680191881,0,0,1,0,0.22811567158,0,1,0.223335415162,0,0
8,0.663004015144,0.607803197325,0.407565821735,0.315856458043,0,1,1,0,0.216328638704,1,1,0.275549362728,0,0
9,0.651472881632,0.616379027294,0.436468167879,0.303498346478,1,0,0,1,0.263145629685,1,1,0.175784904158,1,0
10,0.630018789128,0.584767319783,0.387004787847,0.31375057292,1,1,1,0,0.240729499248,0,1,0.214536495338,0,0
