trial,rwrd_prob0,rwrd_prob1,rwrd_prob2,rwrd_prob3,symbol0,symbol1,common,choice1,rt1,final_state,choice2,rt2,reward,slow
1,0.423237417386,0.486374930585,0.407319007057,0.339972348257,1,0,1,0,0.343872593115,1,1,0.313803056519,0,0
2,0.448779729267,0.455790917712,0.444178733993,0.359282133473,0,1,1,1,0.262036387478,0,1,1.22287360374,1,0
3,0.420525905209,0.460755230206,0.499014046,0.33325230515,0,0,0,0,0.278118611876,1,0,0.817632459427,1,0
4,0.446601558128,0.49697960641,0.464197177826,0.336855534231,0,0,0,0,0.238030323703,1,0,0.278821041371,1,0
5,0.495055389545,0.516868561871,0.462144369221,0.314934900673,1,0,1,1,0.296383288034,0,1,0.289211685143,0,0
6,0.51487091089,0.53619154109,0.431954946386,0.303653761887,0,1,0,1,0.253349142776,1,0,0.299474641903,1,0
7,0.52891016135,0.536330762264,0.416564157443,0.304727798574,0,1,1,0,0.25035287498,1,0,0.288567212873,1,0
8,0.546020316896,0.520108161967,0.39019064304,0.311900394424,1,0,0,0,0.266073772303,0,0,0.365582403703,1,0
9,0.552884394554,0.599991351981,0.395691659819,0.274209932291,1,1,1,0,0.289820537867,0,0,0.3279687683,1,0
10,0.554133037244,0.621164611454,0.383914990823,0.267515205587,0,0,0,0,0.26280371699,1,0,0.33021219589,0,0
