trial,rwrd_prob0,rwrd_prob1,rwrd_prob2,rwrd_prob3,symbol0,symbol1,common,choice1,rt1,final_state,choice2,rt2,reward,slow
1,0.562563974592,0.322303746496,0.450414646165,0.389496039552,1,1,0,1,0.56217082147,0,0,0.746692819833,1,0
2,0.538190023218,0.315799984545,0.434752169755,0.390380226399,0,0,0,0,0.336209759019,1,1,0.683324820876,1,0
3,0.57548577553,0.32475807956,0.459802594185,0.380221286245,0,0,1,0,0.33148172297,0,0,0.398587656575,1,0
4,0.582759062796,0.278305277307,0.448730958509,0.360871726139,1,1,0,1,0.28931577956,0,0,0.428415064996,1,0
5,0.599421566854,0.255255437946,0.430162339623,0.370158880492,0,0,1,1,0.276460459938,1,0,0.426230200991,0,0
6,0.596656444096,0.309575160884,0.473634646315,0.37765718573,1,0,1,1,0.266240077856,0,0,0.429362302251,1,0
7,0.626420573988,0.331397277799,0.483951560335,0.374924709944,0,1,1,0,0.341377001635,1,1,0.8325868331,0,0
8,0.670029200099,0.297305820722,0.470534690927,0.402401706731,0,0,1,0,0.296698675921,0,0,0.275841646563,1,0
9,0.649709823538,0.255209326346,0.436770996583,0.403135692224,1,1,1,0,0.71322105342,0,0,0.340449687152,0,0
10,0.626200559644,0.257221307012,0.460368474559,0.378658439334,0,1,1,0,0.220510071264,1,0,0.231587434406,1,0
11,0.683497267543,0.290217329683,0.431202205,0.372949908387,0,0,0,0,0.178160898722,1,1,0.578573601965,1,0
12,0.679712372563,0.285630681729,0.409805075124,0.385985689646,1,1,0,1,0.575972774626,0,0,0.344547439139,0,0
13,0.699192480739,0.307210494526,0.385920081281,0.404153558139,0,0,1,0,0.296563140698,0,1,0.241006377702,0,0
14,0.705533725889,0.302625183549,0.41984191989,0.45376614023,0,1,0,0,0.323664449806,0,0,0.537449981768,1,0
15,0.687416625681,0.288936036655,0.38283834753,0.472609112546,0,1,1,0,0.0228248558919,1,1,0.255197428634,1,0
16,0.673078164388,0.306935538573,0.369582142558,0.446950077086,0,0,1,1,0.388549598043,1,1,0.266385876324,1,0
17,0.685984631214,0.282085629153,0.347420317218,0.493197614985,0,1,1,0,0.298380339001,1,0,0.333425702549,1,0
18,0.691320816413,0.293231466175,0.376130611432,0.483085318832,0,0,1,0,0.221426820639,0,0,0.325868029143,0,0
19,0.691281978301,0.252846931076,0.359113300172,0.513103784293,1,1,0,0,0.136499665539,1,1,0.46765417207,0,0
20,0.744067961615,0.259997496681,0.377335417081,0.517730410803,1,0,1,1,0.214329182152,0,1,0.337426255557,0,0
21,0.695979102752,0.27715011805,0.394503736287,0.491488284469,0,0,1,0,0.438812337146,0,0,0.388624761229,1,0
22,0.68534037695,0.298352048956,0.408611784077,0.492989876312,1,1,1,1,0.0899682201598,1,0,0.506346308491,0,0
23,0.661245179721,0.287888299787,0.387330153033,0.494433559631,1,0,1,1,0.221028365198,0,0,0.317527934141,0,0
24,0.661031564857,0.279560430905,0.406702163342,0.479494619689,0,0,1,0,0.760191403505,0,1,0.416780166096,0,0
25,0.691062545626,0.316808075262,0.393795421476,0.478255276973,1,0,1,0,0.240834317397,1,0,0.257236494172,0,0
