trial,rwrd_prob0,rwrd_prob1,rwrd_prob2,rwrd_prob3,symbol0,symbol1,common,choice1,rt1,final_state,choice2,rt2,reward,slow
1,0.382944902433,0.331581963448,0.567530335162,0.294414599395,0,1,1,1,0.46112145318,0,0,0.459657732709,0,0
2,0.376793163179,0.333637970085,0.55551215885,0.350525697803,1,1,1,0,0.356180634396,0,1,0.311195605156,0,0
3,0.371921245363,0.351630770301,0.509439001503,0.344571304134,1,0,1,0,0.426303379839,1,1,0.266686005848,1,0
4,0.368059818085,0.359610634571,0.529729733809,0.350799427358,0,1,1,0,0.528205069381,1,0,0.254174501199,1,0
5,0.342233631569,0.33677924829,0.555253214225,0.334545426885,0,1,1,1,0.569218824852,0,0,0.303038133103,0,0
6,0.340290687735,0.324946109832,0.527413738987,0.361555710378,0,1,1,0,0.276851150586,1,1,0.333144771282,0,0
7,0.359280283561,0.353957007377,0.57090313383,0.347938823021,0,1,1,1,0.00833255101224,0,1,0.157830059306,1,0
8,0.373783703619,0.376236549743,0.571663068595,0.327164087051,0,1,1,1,0.291651661696,0,0,0.289317678054,0,0
9,0.358047945178,0.370828449639,0.575636973186,0.33501723874,1,0,1,1,0.49239659248,0,1,0.290101911047,0,0
10,0.362898508715,0.386542736546,0.59584723254,0.333076799085,1,0,0,0,0.351936177078,0,0,1.53359870876,1,0
