trial,rwrd_prob0,rwrd_prob1,rwrd_prob2,rwrd_prob3,symbol0,symbol1,common,choice1,rt1,final_state,choice2,rt2,reward,slow
1,0.269049401213,0.331870802022,0.283694768188,0.332150132976,0,0,1,1,0.936259993854,1,1,0.387663133085,0,0
2,0.259852586741,0.366120899657,0.264284006326,0.343874614775,0,1,1,1,0.414349130913,0,0,0.66504688199,0,0
3,0.284804035497,0.356597257278,0.286292851824,0.319308373665,1,1,1,1,0.342391268256,1,0,0.934461507625,0,0
4,0.279771517161,0.393982003623,0.307615749238,0.353610029916,0,1,1,1,0.265246834537,0,1,0.345207930727,1,0
5,0.294724467083,0.381687564191,0.290589205283,0.366988343654,0,0,1,0,0.353036085035,0,1,0.243814118992,1,0
6,0.275598459561,0.387068350574,0.270310067342,0.349480099044,1,1,0,0,0.227621403858,1,1,0.241012247698,1,0
7,0.261501148805,0.397510679497,0.256969924713,0.355705751687,1,0,0,1,0.368872604509,1,1,0.21692376145,0,0
8,0.253695263912,0.343741995398,0.29023912724,0.391917245281,1,0,1,1,0.304703352405,0,1,0.360636636354,0,0
9,0.268472882989,0.339482278527,0.256608215826,0.424801336275,1,1,1,0,0.283326481095,0,1,0.424714122796,1,0
10,0.258308531114,0.334280368384,0.294348488586,0.432249180862,0,1,0,1,0.141934311483,1,1,1.30461520907,1,0
