trial,rwrd_prob0,rwrd_prob1,rwrd_prob2,rwrd_prob3,symbol0,symbol1,common,choice1,rt1,final_state,choice2,rt2,reward,slow
1,0.265844007392,0.641836674658,0.377236831408,0.565435289939,0,0,1,0,0.275097832767,0,0,0.340162811112,0,0
2,0.252581700706,0.618656883525,0.37657816596,0.543872336048,1,1,1,1,0.300644531085,1,0,0.570332432181,0,0
3,0.263424079527,0.607986894893,0.378406615667,0.521997774993,0,0,1,1,0.304379744482,1,1,0.408661143034,0,0
4,0.252268930665,0.626358424449,0.36398556843,0.542544648178,1,0,1,1,0.417271090644,0,1,0.487013085019,0,0
5,0.299623383294,0.60609973356,0.370782793358,0.535342330003,0,0,1,0,0.370252197841,0,0,0.447977780702,0,0
6,0.297348693148,0.620896312783,0.355481435156,0.53833513483,0,0,1,1,0.357853909507,1,0,0.472915325906,0,0
7,0.32309543424,0.602358132899,0.33989339588,0.561621537442,0,0,1,1,0.385467743864,1,1,0.393824732944,0,0
8,0.340257310063,0.596939267089,0.328873593392,0.575941220362,0,0,1,1,0.32241677423,1,1,0.392087227828,1,0
9,0.335941689082,0.5988276905,0.306511497569,0.589323958232,0,1,1,0,0.288669450217,1,1,0.26232161594,1,0
10,0.3761432472,0.63858214633,0.277484671568,0.57566141145,0,1,1,0,0.326855019144,1,1,0.276525931569,1,0
