trial,rwrd_prob0,rwrd_prob1,rwrd_prob2,rwrd_prob3,symbol0,symbol1,common,choice1,rt1,final_state,choice2,rt2,reward,slow
1,0.264427280155,0.400717541007,0.381677177907,0.354289683124,0,0,1,1,0.389468679676,1,0,0.409124648898,0,0
2,0.26433359653,0.366969494461,0.362026160184,0.366102137788,1,1,1,0,0.436130325391,0,0,0.551094019081,0,0
3,0.289905971687,0.354168290687,0.355823607513,0.328296846166,0,0,1,1,0.642225499089,1,0,1.36781771229,0,0
4,0.297120576287,0.355371478036,0.342874089726,0.327892928405,1,0,1,1,0.381925479619,0,0,0.406229803624,0,0
5,0.307176005741,0.382636570409,0.300943138245,0.321045105366,1,0,1,0,0.435928682362,1,1,0.374916875076,0,0
6,0.275419852393,0.388946196221,0.310894924227,0.305672979348,1,1,1,0,0.492654669712,0,1,0.962248983861,1,0
7,0.250202740262,0.390409912592,0.344527220477,0.314625064257,0,1,1,1,0.368172096891,0,1,0.565832373667,0,0
8,0.252764329654,0.383111875326,0.331076292578,0.316829734009,1,0,1,0,0.491522087911,1,1,0.441183173674,1,0
9,0.264935641682,0.402876796413,0.300083467017,0.299624191332,0,1,1,0,0.566890395845,1,1,0.50593775328,0,0
10,0.252955661431,0.396397851907,0.293986404832,0.304271137234,1,1,1,0,0.482432153007,0,1,0.477350627946,0,0
