trial,rwrd_prob0,rwrd_prob1,rwrd_prob2,rwrd_prob3,symbol0,symbol1,common,choice1,rt1,final_state,choice2,rt2,reward,slow
1,0.471222414898,0.555066631925,0.457125823464,0.253218490695,1,0,1,1,0.42420506678000003,0,1,0.702045463739,0,0
2,0.503443283648,0.615727502223,0.426377473412,0.25022519361900003,1,0,1,1,0.110245913268,0,0,0.369248133147,0,0
3,0.467481509317,0.642144118399,0.443338277108,0.274369692693,1,0,1,0,0.225340603732,1,0,0.607067025598,0,0
4,0.450860833832,0.639062197426,0.40613092170299997,0.275854445623,1,1,0,1,0.209810208543,0,1,0.490305766069,1,0
5,0.45172701673,0.697848784541,0.44379129479199997,0.310564806972,0,0,1,0,0.23438251820099998,0,1,0.26945382055100003,1,0
6,0.40751918240999996,0.702646976005,0.428853723688,0.298441297399,0,0,1,0,0.176140442177,0,1,0.27520334799,1,0
7,0.42793700263499995,0.687599054937,0.418510259192,0.341741151612,0,1,1,1,0.19522010725699998,0,1,0.246303271498,1,0
8,0.41380180636,0.681965152404,0.40265499339599997,0.371477920274,0,1,1,1,0.23295290923599998,0,1,0.22805885304,1,0
9,0.43545042059199995,0.678527142843,0.457841441609,0.363247277883,1,1,0,0,0.206739688613,1,0,0.444526282045,0,0
10,0.47523930818800003,0.6926803330519999,0.488267652139,0.394560189627,0,0,1,0,0.167164333188,0,1,0.220933145858,1,0
11,0.450161351994,0.7231025691740001,0.488729430056,0.339115933705,0,1,0,1,0.22090295985800001,1,1,0.349359785124,1,0
12,0.435150718,0.732784927715,0.47810602261600005,0.338122811467,0,1,0,1,0.261356426026,1,1,0.261915168888,0,0
13,0.45951549329499997,0.743144308178,0.509858889445,0.383302993425,1,0,1,1,0.531217455718,0,1,0.254359311204,1,0
14,0.466364520581,0.712155583432,0.479196991163,0.415353271254,0,0,0,0,0.382215736928,1,0,0.393516469784,0,0
15,0.391751857566,0.671012736462,0.47343851363000006,0.417558137706,1,1,1,0,0.19623194198,0,1,0.23403900151999998,1,0
16,0.396619127483,0.7276929562710001,0.4759165986300001,0.44048441044200004,0,0,0,0,0.21795499508900001,1,1,0.285075075601,0,0
17,0.381230461705,0.726605271178,0.49903637255000005,0.425409537012,1,1,1,0,0.23173430041200002,0,1,0.253514103201,1,0
18,0.42175191645800003,0.746981608715,0.500723402632,0.411517906682,1,1,0,0,0.24291489298799998,1,0,0.387341319744,0,0
19,0.433928934424,0.728882511789,0.526407898504,0.42098073871799996,1,1,1,0,0.211339129448,0,1,0.23042845404800003,0,0
20,0.414515681625,0.718164894887,0.511629762718,0.439470820252,1,0,1,0,0.249223465148,1,1,0.19619149274,0,0
21,0.386869868799,0.7259778862369999,0.532573921183,0.432611128474,1,1,0,0,0.238830727175,1,0,0.43661121096,0,0
22,0.38901648851899995,0.747435997626,0.562141412427,0.45077085209,0,1,1,1,0.218002085249,0,0,0.266464802822,1,0
23,0.412969392866,0.7333568208869999,0.569561263725,0.485089144226,0,0,1,0,0.250412793551,0,0,0.218875668092,0,0
24,0.411158969542,0.692940733116,0.594653011908,0.47603377668499997,0,0,1,0,0.234858853282,0,1,0.38997504825199997,1,0
25,0.402764914789,0.6788677278190001,0.59422526967,0.463911626774,0,0,0,0,0.23000222772700002,1,1,0.403768842856,1,0
26,0.441223294762,0.7157435366689999,0.591547612304,0.439573323539,1,1,0,0,0.766507968802,1,1,0.31647425104000004,0,0
27,0.452309903404,0.680100945326,0.583125812348,0.430893464476,1,1,1,0,0.217830326908,0,1,0.242287024186,1,0
28,0.442445475027,0.6986141236310001,0.557440346392,0.41168363327299995,1,1,1,0,0.21557422526099998,0,1,0.19467343879500001,1,0
29,0.44682435996299996,0.73200493822,0.581469106327,0.397151844375,1,1,1,1,0.370637292871,1,0,0.245773205337,1,0
30,0.459565148548,0.740442518503,0.611334775747,0.386702493641,1,1,1,0,0.23517641000300002,0,0,0.36621594943700003,1,0
31,0.427039064832,0.716322491576,0.582781529669,0.373544165124,0,0,0,0,0.219629412514,1,0,0.6680104467710001,0,0
32,0.43614183881800006,0.723054830346,0.582740155996,0.384209086924,1,1,0,0,0.220154648916,1,0,0.5885566684800001,1,0
33,0.39919645011999993,0.7273945495749999,0.577057843292,0.37890344751500005,1,0,1,1,0.260715879104,0,1,0.261138784965,1,0
34,0.41108809374399996,0.736702936031,0.5960827111479999,0.38648340931100006,0,0,1,0,0.290518818858,0,1,0.277594984777,0,0
35,0.426956708781,0.741394332513,0.628857055111,0.41209505778300004,1,1,0,0,0.264276921535,1,1,0.371357530833,0,0
36,0.42329693152,0.71815505381,0.5910178026899999,0.42993201595200004,1,0,1,1,0.304762384863,0,1,0.267878413206,1,0
37,0.429645596381,0.72478950814,0.561922902883,0.432359694621,0,1,1,1,0.235886384725,0,1,0.24966599190900002,1,0
38,0.42289643919,0.739354251803,0.506240624589,0.41095572787699997,1,0,0,1,0.25502762924600003,1,0,0.399484845723,0,0
39,0.38831833976700003,0.747617661262,0.521600913815,0.391403846053,0,0,0,0,0.244831703994,1,0,0.261247152705,0,0
40,0.380650461462,0.737327593118,0.48259450157899997,0.38815311408200004,0,0,1,0,0.0772655951441,0,1,0.242969529648,0,0
41,0.380720652506,0.735399529399,0.478910481367,0.375301158697,0,1,1,1,0.296348037336,0,1,0.24075417910100003,1,0
42,0.370163871095,0.746445979011,0.486651854742,0.370477921777,1,0,1,1,0.278082488679,0,1,0.366533506158,1,0
43,0.36800804599200004,0.736730469946,0.487400276868,0.373409605741,1,0,1,1,0.257242074213,0,1,0.297666259961,1,0
44,0.340619060039,0.712230551967,0.49585951894100005,0.351187623654,0,0,1,0,0.217706866168,0,1,0.290111005997,1,0
45,0.3489790507,0.714135036171,0.480462590512,0.34855927238300005,1,0,1,1,0.231436666451,0,1,0.258555467077,0,0
46,0.357560392612,0.737842966146,0.5185082894399999,0.341197224089,0,1,1,1,0.207908792397,0,1,0.24030953931899998,1,0
47,0.343834825622,0.7258172983300001,0.525143877576,0.33829719911300005,1,1,0,0,0.213663753315,1,0,1.03011023324,1,0
48,0.305892087702,0.735237796644,0.570542235679,0.320387705317,1,1,1,0,0.265109451418,0,1,0.268130768167,1,0
49,0.342010869748,0.7490118951829999,0.5681020591629999,0.29872333758200004,0,1,1,1,0.254818138405,0,1,0.25524315728700003,0,0
50,0.280339203044,0.7332534503129999,0.545489491341,0.29154886452,0,0,1,0,0.41259221068400004,0,1,0.301078787271,1,0
51,0.252769798965,0.7411123030760001,0.603343087509,0.28404476858800004,1,0,1,1,0.28511371368099997,0,1,0.330945721346,0,0
52,0.253729787858,0.7268828817820001,0.609458906926,0.26038571557100004,1,1,1,1,0.888272859707,1,1,0.624907555375,0,0
53,0.29148225814,0.743919130486,0.601126505839,0.258715634272,0,1,1,1,0.289103095453,0,1,0.289541396175,0,0
54,0.300124076245,0.741921899561,0.614549027505,0.259141815994,1,0,1,1,0.23078857302900002,0,1,0.308600836635,1,0
55,0.28377315513,0.742409975961,0.611526416237,0.275709583537,1,1,0,0,0.29262580166499996,1,1,0.567735271194,0,0
56,0.301104792443,0.710879505125,0.600420238764,0.260691399853,0,1,0,1,0.23724807519000002,1,1,0.475032555602,0,0
