trial,rwrd_prob0,rwrd_prob1,rwrd_prob2,rwrd_prob3,symbol0,symbol1,common,choice1,rt1,final_state,choice2,rt2,reward,slow
1,0.36430517898000003,0.7079860451019999,0.35120550456,0.601349357728,1,0,0,1,0.7714800516660001,1,1,1.50008406829,1,0
2,0.380759443615,0.690802109493,0.368331144118,0.617243340443,0,1,1,0,0.417930181361,1,1,0.9091171984399999,0,0
3,0.36275816264300004,0.729113798323,0.34056112801700006,0.6087314069449999,1,1,1,1,0.336213992888,1,0,0.904582642449,0,0
4,0.358263186916,0.727524128776,0.315304558786,0.674820092414,1,1,0,1,0.262207032576,0,0,0.8199809646449999,0,0
5,0.333618024285,0.721423024429,0.307440654529,0.69687611486,0,0,1,1,0.5162632143429999,1,1,1.2181341186499999,1,0
6,0.331948047738,0.711714209424,0.34997530270300004,0.679214229403,0,0,1,1,0.407822667527,1,1,1.14162986226,0,0
7,0.317373570527,0.733296537673,0.352775974978,0.678468386081,0,0,1,0,0.7154253689419999,0,0,0.665294406546,0,0
8,0.350142103633,0.7444035662630001,0.362370154363,0.652740278636,1,1,1,0,0.665516576244,0,1,0.508762572133,1,0
9,0.339896777157,0.743715678652,0.360742302826,0.7007437942110001,1,0,1,0,0.5276521281350001,1,1,0.645521303388,1,0
10,0.319136692665,0.730648156261,0.36453898825900005,0.698199278388,1,0,1,1,1.20302748475,0,0,0.617178668207,1,0
11,0.34419235932400005,0.7186803221699999,0.38297111618600005,0.6840552984430001,1,1,0,1,0.35064777861999996,0,0,0.7137847543889999,1,0
12,0.316785048759,0.7210460119050001,0.38433819591799995,0.674270886969,0,0,1,0,0.31400819190400003,0,0,0.51987286822,1,0
13,0.368992123907,0.6889407652670001,0.431082714412,0.718179938842,0,0,1,0,0.333348728244,0,0,0.544431373863,1,0
14,0.376476846948,0.6813105955419999,0.385922548468,0.7418256544699999,1,1,0,0,0.35258240579000005,1,1,0.867747147942,1,0
15,0.41012857058799995,0.604853006896,0.37790907230099996,0.7266589838609999,0,0,1,0,0.32409789593800004,0,0,0.532536239168,0,0
16,0.427250674791,0.5809168564180001,0.332441776461,0.747350594183,0,1,1,0,0.354039790714,1,1,0.591826569987,1,0
17,0.430855035711,0.562136546428,0.367217392099,0.722770051025,1,1,0,1,0.426658492271,0,1,0.640556897328,0,0
18,0.427580645148,0.5285146641139999,0.36379167743,0.718397582369,0,0,1,1,0.299363707191,1,1,0.678534633872,1,0
19,0.45944505259499996,0.531874943311,0.360139671687,0.702005468396,0,0,1,1,0.318793292528,1,1,0.364511047056,1,0
20,0.488834318265,0.48840208766599996,0.311976156608,0.705653835447,0,0,1,1,0.729967220914,1,1,0.362582155245,1,0
21,0.53660033549,0.468475879302,0.310310853044,0.704107823732,1,0,1,0,0.591986556318,1,1,0.315240086658,1,0
22,0.534654817209,0.479584851429,0.267598866877,0.6798423683329999,1,0,1,0,0.413973991052,1,1,0.43313401451300004,1,0
23,0.528582471665,0.47575023830200003,0.302321758023,0.686663454666,0,1,1,0,0.763938658222,1,1,0.385900615887,0,0
24,0.55181967723,0.44445693517800006,0.27736402994000003,0.729695271481,0,1,0,0,0.330004712051,0,0,0.389113926267,1,0
25,0.52098862856,0.500537668747,0.286471218297,0.735159694551,1,0,1,1,0.31726195165800003,0,0,0.699030694132,1,0
26,0.48198851594,0.499716486136,0.28940859961800003,0.710711156381,1,0,1,1,0.40858758331,0,0,0.750474450032,0,0
27,0.445268346141,0.49102965391500003,0.298864195598,0.6981549199629999,1,1,1,1,0.366678710921,1,1,0.38046862713299995,0,0
28,0.406145178168,0.479476011974,0.285259957836,0.728286157511,0,1,1,0,0.559258484483,1,0,0.693132028267,0,0
29,0.390964269812,0.467539598784,0.286658471749,0.692888289878,0,1,0,1,0.346723887438,1,1,0.7098777674240001,0,0
30,0.36789419022799996,0.482098992196,0.286780872169,0.688777407169,1,0,1,1,0.262050668577,0,1,0.761110220621,0,0
31,0.372799158586,0.46641401507200003,0.318455042227,0.710805589095,0,1,0,1,0.262714460923,1,0,1.1538621756999998,1,0
32,0.36759273529700004,0.494100419259,0.347824507183,0.7401653056949999,1,1,1,0,1.93015570292,0,1,1.3792946896899998,1,0
33,0.34151915638400004,0.51192441943,0.324551795308,0.730036193962,0,0,1,0,0.9398170661949999,0,1,0.37245542494,1,0
34,0.35305462586099995,0.52391406822,0.304060463152,0.749954933388,0,0,0,0,0.7085532013420001,1,0,0.474499838957,0,0
35,0.34773153505500004,0.517220997535,0.31693546981,0.749650276756,1,0,1,1,0.47465771226099995,0,1,0.560506981592,0,0
36,0.33417287657,0.508287883679,0.325904625289,0.739640110587,0,1,1,0,1.1313204034200002,1,1,1.35877387683,1,0
37,0.330798948494,0.502215465297,0.329438579337,0.7338823091399999,0,0,1,1,0.48456962016599997,1,1,0.693177307418,1,0
38,0.308354081378,0.49624043303800003,0.29514879424199997,0.740920314076,0,1,1,0,0.594630858707,1,1,0.8486145938330001,1,0
39,0.314179563844,0.525650590107,0.254971216296,0.7411708828010001,1,0,1,0,0.558159106709,1,1,0.37472843829499997,1,0
40,0.316494198738,0.530723574404,0.273935594534,0.660674417691,1,1,0,1,0.324137439729,0,1,1.86062473757,0,0
41,0.353986933087,0.519547112591,0.27151161974,0.627444722161,1,0,1,0,0.581296148887,1,1,0.40587053241899995,1,0
42,0.330993181912,0.543264239627,0.282906614232,0.622908524033,1,1,1,0,0.5365757431139999,0,0,1.6891924403100003,1,0
43,0.291656971725,0.560280422916,0.318747907872,0.6344337706750001,1,0,1,1,0.487012581264,0,0,1.18097382171,0,0
44,0.286967112571,0.536603836604,0.275210386568,0.638590345647,0,0,1,1,1.07470667412,1,1,1.11804968813,1,0
45,0.28076477713799997,0.511383867806,0.253149613167,0.6198312972259999,1,0,1,0,0.37711796999700004,1,1,0.817583282696,0,0
46,0.27565376653,0.526137512884,0.253617686602,0.62441310952,0,1,1,0,0.287131997478,1,0,0.7676735844149999,0,0
47,0.268720435226,0.548059236449,0.259960011547,0.6224105226359999,1,1,1,0,0.405201306575,0,1,0.355028989221,1,0
48,0.264752020794,0.570096145213,0.278690374258,0.623169773826,0,1,1,1,0.8831677172939999,0,1,0.521148230959,1,0
49,0.253169333724,0.578844093701,0.290884613069,0.6168226461399999,0,0,1,0,0.515953806814,0,1,0.417813059292,0,0
50,0.254757980889,0.536377337242,0.253389174605,0.611664533177,0,1,1,1,0.391321737645,0,0,0.55441059677,0,0
51,0.254581667872,0.510326110081,0.259727595338,0.570208140039,1,0,1,0,0.29328875449999997,1,1,0.285713854484,1,0
52,0.256590074349,0.519961839203,0.298499728408,0.533889726249,0,0,1,1,0.261806463025,1,1,0.23292560967599998,0,0
53,0.263310885662,0.532652271252,0.300543229587,0.537800690686,1,1,0,1,0.251617748582,0,1,0.686713557755,0,0
54,0.316737768678,0.53575490491,0.317042991696,0.567849222362,0,1,0,1,0.32430587817,1,0,0.68208451927,1,0
55,0.332837126447,0.533077853844,0.299409051898,0.578068481046,1,0,1,0,0.35703213883900004,1,0,0.37884612424099995,0,0
56,0.355373837473,0.498682891387,0.277141072963,0.579357036325,0,0,1,1,1.23492423138,1,1,0.6863039323729999,1,0
57,0.381385193508,0.520004966638,0.28988675679299997,0.6320213904950001,0,0,1,1,0.387869051489,1,1,0.36172909605,1,0
58,0.38522801456999994,0.50787735423,0.277813360213,0.644681286747,0,1,1,0,0.340487439111,1,1,0.845022749754,0,0
59,0.406585791001,0.498934975267,0.335047416295,0.645712917007,1,0,1,1,0.383896258825,0,0,0.659166024457,0,0
60,0.41120218306,0.511473628462,0.35835538537199996,0.633990095919,1,1,1,0,0.381953481408,0,1,0.374411484242,0,0
61,0.43845571148400003,0.531992769112,0.401480911233,0.5940810824080001,1,0,0,0,0.347907182571,0,1,0.66296675635,0,0
62,0.396479730117,0.5362314134489999,0.350005019569,0.608460142628,0,0,0,1,0.543192234445,0,0,0.490471606501,1,0
63,0.41261513964100005,0.560741362387,0.34231739766400004,0.656771291793,1,0,1,1,0.37860433357699996,0,0,0.259055301842,0,0
64,0.400925706677,0.562678615404,0.356556827786,0.644738778904,0,1,1,0,0.23514941968699998,1,0,0.326186170359,0,0
65,0.37175609394000003,0.595096430528,0.370152915092,0.655881787653,1,1,1,1,0.28361652423300004,1,1,0.36139221917,0,0
66,0.37978790381800004,0.6120532716179999,0.334754848576,0.618511272575,0,0,0,0,0.6255248230870001,1,1,0.703424884757,0,0
67,0.38540641625100003,0.570696346813,0.327653974575,0.622318453497,0,1,1,0,0.32763631061799997,1,0,0.312110391777,0,0
68,0.41756004804200003,0.5762539128459999,0.328032585793,0.6054788887479999,1,1,1,0,0.277570550199,0,0,0.38730728816200005,0,0
69,0.394596082423,0.543111627992,0.314147082568,0.575810003546,1,1,0,0,0.272755565336,1,1,0.37456271660400003,1,0
70,0.368365597023,0.528487068131,0.281996115034,0.594145294721,0,0,1,1,0.524005345354,1,1,0.297853496592,0,0
71,0.362155941972,0.485222874725,0.254861659884,0.625276656889,1,0,1,0,0.28196292965799996,1,1,0.391712647644,0,0
72,0.337941488631,0.48777161200900004,0.292506215629,0.606447637343,1,0,1,0,0.386489244843,1,0,0.325700777866,1,0
