trial,rwrd_prob0,rwrd_prob1,rwrd_prob2,rwrd_prob3,symbol0,symbol1,common,choice1,rt1,final_state,choice2,rt2,reward,slow
1,0.312243204655,0.493989219058,0.56194401406,0.659282774661,1,0,1,1,0.292190092224,0,0,0.34903036472,0,0
2,0.338155151189,0.514923702487,0.566217194423,0.659063170122,1,1,1,0,0.309416045438,0,1,0.613637680844,0,0
3,0.33854235848,0.531162964696,0.521223652849,0.694654374684,0,0,1,1,0.26735122519,1,1,0.355542998172,1,0
4,0.378405377368,0.545234564377,0.523407455074,0.684168523056,1,0,1,0,0.315888229626,1,0,0.326846961717,0,0
5,0.38843535397,0.584123373863,0.51208391684,0.703214058046,0,0,0,1,0.524464258547,0,1,0.282108565826,0,0
6,0.363648341974,0.561522481898,0.534243697958,0.659766959302,0,0,0,1,0.293082390926,0,0,0.266646079802,0,0
7,0.39257475713,0.563247521093,0.506262404415,0.665859540303,0,1,1,0,0.288321150257,1,1,0.261777678767,1,0
8,0.393904069329,0.58761445059,0.520060121724,0.648262322196,0,1,1,0,0.318064943407,1,1,0.225021975421,0,0
9,0.395295741397,0.625313420901,0.563876741746,0.637278202122,0,1,1,0,0.262651563998,1,0,0.278859342814,1,0
10,0.446853627871,0.622462546996,0.585301399374,0.606389218341,0,0,1,1,0.281749352208,1,0,0.247372005245,0,0
