trial,rwrd_prob0,rwrd_prob1,rwrd_prob2,rwrd_prob3,symbol0,symbol1,common,choice1,rt1,final_state,choice2,rt2,reward,slow
1,0.682779944428,0.657071762795,0.6193224141929999,0.63590706984,1,1,1,-1,-1.0,-1,-1,-1.0,0,1
2,0.701976254747,0.647393727295,0.6136643255349999,0.683008939524,1,0,1,1,0.593015979577,0,1,0.660380627694,1,0
3,0.7386871918860001,0.6186173014249999,0.582838453473,0.6624375022969999,0,1,0,1,0.45796429657,1,0,0.866550893189,1,0
4,0.73141285847,0.5906387223349999,0.645008702866,0.693856009353,0,1,0,0,0.317492108618,0,1,0.806043906784,0,0
5,0.701761557436,0.650735117329,0.6417853191399999,0.654489462739,0,1,1,0,0.369047428588,1,0,0.50552389209,1,0
6,0.693912678126,0.630031592748,0.628080039116,0.638818342913,1,0,1,0,0.32178516543900004,1,1,0.330205859651,1,0
7,0.649069302151,0.636093001404,0.637947236217,0.618757765388,0,0,0,1,0.378387589196,0,0,0.418885465458,0,0
8,0.668322702359,0.669095972847,0.625467283297,0.602850815403,0,0,1,1,0.552434789879,1,0,0.403637899282,1,0
9,0.703273149793,0.704176808085,0.613772278065,0.594878564265,0,1,1,0,0.297133142416,1,1,0.393626703284,1,0
10,0.7100068018279999,0.7098488481640001,0.622013385527,0.580088925415,1,0,1,0,0.40174402792099995,1,0,0.28764144795200003,1,0
11,0.686620905791,0.69405138981,0.607176692284,0.5826833539630001,1,0,1,0,0.37311499578400004,1,1,0.317577233215,1,0
12,0.698753787535,0.698656428536,0.598432131638,0.588713115421,0,1,1,0,0.464399957619,1,0,0.275599336028,0,0
13,0.7057862660359999,0.7320770589100001,0.6072451209,0.593196382329,0,1,1,1,0.318379275964,0,1,0.42820962747100005,0,0
14,0.730709916153,0.695491108219,0.547579748309,0.606816370251,1,0,0,1,0.0683795023592,1,1,0.511427373475,0,0
15,0.725317516863,0.7371095948370001,0.55399603046,0.606949615417,1,0,1,1,0.36763351506399994,0,0,0.285471676299,1,0
