trial,rwrd_prob0,rwrd_prob1,rwrd_prob2,rwrd_prob3,symbol0,symbol1,common,choice1,rt1,final_state,choice2,rt2,reward,slow
1,0.477645583733,0.396272582673,0.625724885746,0.511162524663,1,0,1,1,0.243383151317,0,1,0.561189908334,0,0
2,0.463078765796,0.353132166489,0.64451576624,0.528739017383,0,1,0,0,0.22290466081,0,0,0.730054066161,0,0
3,0.399121778082,0.31659544471,0.613769969676,0.507519747994,1,1,1,1,0.226471741518,1,1,0.272280519791,0,0
4,0.366382662466,0.294928604472,0.60996756865,0.46465841857,1,1,0,1,0.240500085577,0,0,0.528989284872,1,0
5,0.362994828921,0.315891839717,0.617830103434,0.467060338203,1,0,1,0,0.246698782568,1,0,0.271169674652,1,0
6,0.348833936472,0.328064289246,0.593309292934,0.450616454495,1,0,1,0,0.231440962354,1,0,0.237320291367,1,0
7,0.342767895899,0.343241868161,0.57841555196,0.437824737207,1,1,1,1,0.24814801287,1,1,0.200615613472,1,0
8,0.330678091381,0.363900816576,0.589416815736,0.442535981657,0,1,0,0,0.190205666337,0,0,0.41197412576,0,0
9,0.307875266141,0.319391587792,0.636437714127,0.435895544411,1,0,1,0,0.252327265845,1,0,0.19149551451,1,0
10,0.27980271938,0.299208322269,0.662768403245,0.425633145003,0,0,0,1,0.223651462678,0,1,0.509471011319,0,0
11,0.280162036709,0.33871208202,0.696449193705,0.45697335233,1,0,1,0,0.000501691473346,1,0,0.206219344221,0,0
12,0.304005658864,0.308848392827,0.647616381695,0.433819475278,1,0,1,0,0.083738706282,1,0,0.220224746913,1,0
13,0.324290928636,0.344946585817,0.641188851972,0.435048723184,0,0,1,1,0.249739721135,1,1,0.258215046941,1,0
14,0.29907813385,0.335603237793,0.67757665976,0.430708940747,0,1,1,0,0.255807410847,1,1,0.208283463531,1,0
15,0.277242379495,0.378981120677,0.684013760478,0.403003516781,0,0,0,1,0.20316693497,0,1,0.432944648217,1,0
16,0.256890744421,0.405518713182,0.659485323906,0.442515568983,1,1,0,1,0.241236926062,0,0,0.415137619525,0,0
17,0.289916402731,0.420781806368,0.66974381918,0.440840433226,0,1,1,0,0.204709138181,1,0,0.17851251195,0,0
18,0.279738321791,0.420373461613,0.699635403289,0.492873947535,0,1,1,0,0.38400890125,1,1,0.213976243007,0,0
19,0.269282270749,0.386184742466,0.686367477106,0.448819059796,1,0,1,0,0.203479662026,1,0,0.185287761717,1,0
20,0.270296273881,0.434046550536,0.704965228384,0.398164208145,0,0,0,1,0.201522099328,0,1,0.489861877878,1,0
21,0.266585897847,0.462822587029,0.7045736686,0.379215516559,1,1,1,0,0.236980698764,0,0,0.509461653656,0,0
