trial,rwrd_prob0,rwrd_prob1,rwrd_prob2,rwrd_prob3,symbol0,symbol1,common,choice1,rt1,final_state,choice2,rt2,reward,slow
1,0.350477356672,0.499473442241,0.534891834764,0.610400088321,1,1,1,0,0.553783733691,0,1,0.387781462491,1,0
2,0.340046931113,0.539245214277,0.516817606308,0.600307504726,0,1,1,1,0.295914677253,0,1,0.333950034804,1,0
3,0.349723649392,0.607428229167,0.501588827632,0.631460785259,0,1,1,1,0.234107485361,0,1,0.424369699703,1,0
4,0.306294824044,0.603375751492,0.51490860155,0.659730016163,0,0,1,0,0.311200602756,0,1,0.479967012659,1,0
5,0.293957904109,0.59176344142,0.535029197104,0.647039045356,1,1,1,0,0.174738422585,0,1,0.236899093391,1,0
6,0.280817315786,0.609914593789,0.546968600882,0.636694523101,0,1,1,1,0.374332963252,0,1,0.380535899391,1,0
7,0.250981382121,0.649683830094,0.547158938795,0.635770969166,1,1,0,0,0.283281805707,1,0,0.425429834586,0,0
8,0.250362260491,0.62623484224,0.572719698123,0.607887525621,1,0,1,1,0.256337716954,0,1,0.10508949265,0,0
9,0.259910221446,0.606764370431,0.598461995415,0.587413309046,1,0,1,1,0.117051327795,0,1,0.256638370242,1,0
10,0.311029675744,0.622700614136,0.593110121114,0.575274866566,1,1,1,0,0.0793637138049,0,1,0.0400264309255,1,0
